	article_id	TEXT	author	link	emotion
5303	302472	这种时候别乱抄底，何况还没打底，继续观望。	股之狼	http://guba.eastmoney.com/news,zssh000001,1233525646.html	-1
5304	302517	什么时候主力资金流入就可以玩玩了	缘到财富	http://guba.eastmoney.com/news,zssh000001,1233521795.html	-1
5305	302555	破3000必须滴	纯粹业余爱好	http://guba.eastmoney.com/news,zssh000001,1233519303.html	-1
5306	302643	等3000点之下抄底加油啊	青峰山下小花牛	http://guba.eastmoney.com/news,zssh000001,1233511074.html	-1
5307	302705	抄底时刻到来	江山不改颜色	http://guba.eastmoney.com/news,zssh000001,1233509532.html	1
5308	302752	快破，不破不立	基民NDWzLL	http://guba.eastmoney.com/news,zssh000001,1233508705.html	-1
5309	302832	大盘跌到2760	财神驾到51888888	http://guba.eastmoney.com/news,zssh000001,1233507551.html	-1
5310	302875	股民们抗住，靠大家了啊！我先撤	野狼ljw	http://guba.eastmoney.com/news,zssh000001,1233506797.html	-1
5311	302919	不知道机构为什么这么怂	股友7ElWZi	http://guba.eastmoney.com/news,zssh000001,1233567289.html	-1
5312	302937	买猪肉股啊何必吊死在一个地方？	股友wdHfEu	http://guba.eastmoney.com/news,zssh000001,1233565862.html	-1
5313	302974	数据设定好了，今天就是不破3000，3010来回磨，气死你们	账户已注销	http://guba.eastmoney.com/news,zssh000001,1233562828.html	-1
5314	302978	3000点已经破过一次，再破就没意思	股友5tKncC	http://guba.eastmoney.com/news,zssh000001,1233562512.html	-1
5315	303056	3000点保卫战的战斗已经打响[怒]	飞翔的大象12	http://guba.eastmoney.com/news,zssh000001,1233504892.html	-1
5316	303079	等着破3000了，这么磨叽	abc胡琦琦	http://guba.eastmoney.com/news,zssh000001,1233502147.html	-1
5317	303126	还在幻想开门红吗？不清仓后面会连裤叉都没了。	一亩苟菜头	http://guba.eastmoney.com/news,zssh000001,1233500530.html	-1
5318	303183	30年3000保卫战打响了！呼叫主力！！主力在哪里！请求主力支援！！！	王者再	http://guba.eastmoney.com/news,zssh000001,1233498432.html	-1
5319	303227	2863必破	股友gLOaS2	http://guba.eastmoney.com/news,zssh000001,1233497278.html	-1
5320	303256	3000破在眉睫[下跌][跳水][跳水]	沪22825	http://guba.eastmoney.com/news,zssh000001,1233504119.html	-1
5321	303352	不破不立，破3000点，市场是反弹，还是恐慌。。。现在只能等脲了[捂脸][捂脸]	春江水暖鸭先吃	http://guba.eastmoney.com/news,zssh000001,1233515977.html	-1
5322	303421	各位，我在2900等你们	操盘手老绵	http://guba.eastmoney.com/news,zssh000001,1233493674.html	-1
5323	303454	神州韭菜千千万，能宰一刀是一刀[微笑]	年年斗金地墨非	http://guba.eastmoney.com/news,zssh000001,1233492077.html	-1
5324	303537	10.30不拉红我不玩了	T狗i	http://guba.eastmoney.com/news,zssh000001,1233483764.html	-1
5325	303567	坚决不打新，散户	雅典娜10	http://guba.eastmoney.com/news,zssh000001,1233496832.html	-1
5326	303658	早点跌破3000点，到2890点左右回稳再上升.还要等着一地鸡毛,再回归!!!!	赖铵8	http://guba.eastmoney.com/news,zssh000001,1233490146.html	-1
5327	303672	本周2800见！	王者再	http://guba.eastmoney.com/news,zssh000001,1233489592.html	-1
5328	303716	破3000点指日可待，熊市来了中国股市熊长牛短不变魔箍。	股友Hh3Dt6	http://guba.eastmoney.com/news,zssh000001,1233482969.html	-1
5329	303759	后面利空还很多呢，等啥时候上五日线再说[吃瓜][吃瓜][吃瓜]	一行琉璃	http://guba.eastmoney.com/news,zssh000001,1233482219.html	-1
5330	303794	跌破3000，没毛病	A股不退我不走	http://guba.eastmoney.com/news,zssh000001,1233479416.html	-1
5331	303835	大盘会跌到2600多	低吸止损	http://guba.eastmoney.com/news,zssh000001,1233481082.html	-1
5332	303909	今天的大盘指数靠的中石油中海油证券银行保险地产等大盘冷门股拉升来抗住指数下跌，一	可人一生平安	http://guba.eastmoney.com/news,zssh000001,1233475178.html	0
5333	303916	3000点又要守不住了	丶索罗	http://guba.eastmoney.com/news,zssh000001,1233474821.html	-1
5334	303942	2600都不一定挡得住	借师问道	http://guba.eastmoney.com/news,zssh000001,1233473889.html	-1
5335	303948	一半成交量是对倒的，大家注意安全	股友DQDWEg	http://guba.eastmoney.com/news,zssh000001,1233473652.html	0
5336	303991	50作妖	赌在A股	http://guba.eastmoney.com/news,zssh000001,1233453367.html	0
5337	304068	去散户化进程已经开始。各位会很痛苦。	骑扬生财地晓彤	http://guba.eastmoney.com/news,zssh000001,1233439536.html	0
5338	304096	大盘已到底，满仓	国酒茅台21世纪	http://guba.eastmoney.com/news,zssh000001,1233435871.html	1
5339	304179	沪深两市矿资源跌幅过大、必修复向上、外围资源有色金属连续上涨	飞黄积玉的小乔	http://guba.eastmoney.com/news,zssh000001,1233459324.html	1
5340	304226	马上破3000了，	斗牛Mer	http://guba.eastmoney.com/news,zssh000001,1233419582.html	-1
5341	304454	今天开门红的机率是：99.9％	萬法歸宗	http://guba.eastmoney.com/news,zssh000001,1233385425.html	1
5342	304528	快2800了吧	在A没有牛市	http://guba.eastmoney.com/news,zssh000001,1233431209.html	-1
5343	304566	还是放假心情好啊，这行情是个啥玩意儿？垃圾	小蚂蚁撬地球666	http://guba.eastmoney.com/news,zssh000001,1233425483.html	-1
5344	304605	快跑吧，一波杀跌来势汹汹	韭菜之尖尖角	http://guba.eastmoney.com/news,zssh000001,1233406522.html	-1
5345	304606	各小组注意，请做好跳水准备…	天要下雨	http://guba.eastmoney.com/news,zssh000001,1233406472.html	-1
5346	304674	今天继续跌	股友3p7092931E	http://guba.eastmoney.com/news,zssh000001,1233472736.html	-1
5347	304676	量能上不去，唉	L星达	http://guba.eastmoney.com/news,zssh000001,1233472554.html	-1
5348	304683	跑步进场了，给大面我吃就快墨迹的我口水流都要流干了[笑哭]	账户已注销	http://guba.eastmoney.com/news,zssh000001,1233471780.html	-1
5349	304718	怎么还不跌破三千点？我都要睡着了。	因为摇摆	http://guba.eastmoney.com/news,zssh000001,1233469913.html	-1
5350	304836	还有几个小时就要开盘了，很纠结是涨，是跌，？耐心等吧	金玉民丰得张无忌	http://guba.eastmoney.com/news,zssh000001,1233375347.html	-1
5351	304904	买进又是为期3周的连涨行情，用事实说话，就是最好的证明。仔细观察，主力筹码指标的	狙击主力训练营	http://guba.eastmoney.com/news,zssh000001,1233348463.html	0
5352	304992	这9天被整不会了，明天是暴涨还是暴跌[捂脸][捂脸]	学邓普顿买便宜货	http://guba.eastmoney.com/news,zssh000001,1233338783.html	0
5353	305078	明天是高开还是低开。？比较悬疑，跟周五美股那低开，跟A50补涨的话那高开。。。老	股友8335l562I8	http://guba.eastmoney.com/news,zssh000001,1233315089.html	0
5354	305094	其实到了这个位置，散户都觉得很低了，并且在抄底，那就还要大跌。逻辑很简单，不可能	及时止损很重要	http://guba.eastmoney.com/news,zssh000001,1233313813.html	-1
5355	305113	现在抄底哪个行业能翻倍，手里有子弹目前空仓	空仓不冲动	http://guba.eastmoney.com/news,zssh000001,1233307235.html	-1
5356	305162	明天又可以赔钱了，好开心	第二杯加量	http://guba.eastmoney.com/news,zssh000001,1233310016.html	-1
5357	305232	兄弟姐妹们还有两个小时就开始数票子了	股友U7a2157057	http://guba.eastmoney.com/news,zssh000001,1233380438.html	0
5358	305347	明天又是惨烈的一天，那片绿色的深林[大笑]	东财小太子	http://guba.eastmoney.com/news,zssh000001,1233298658.html	-1
5359	305365	新股破发率70%以上，或者大家停止打新3000点有望守住！	价值情绪波段王子	http://guba.eastmoney.com/news,zssh000001,1233295743.html	-1
5360	305422	周一跌到2980后可能挣扎一阵，1-然后破位下杀，2-跌到2980后不再向下跌周	阴阳玄功	http://guba.eastmoney.com/news,zssh000001,1233274934.html	-1
5361	305570	下周击穿3000点，进入2000时代——拭目以待，空仓笑看	超级短线赚钱就走	http://guba.eastmoney.com/news,zssh000001,1233251578.html	-1
5362	305602	#节后A股能否迎来反攻#尚乘数科现在只剩下人民币500亿市值，不到16美元不下手	股友zEvouv	http://guba.eastmoney.com/news,zssh000001,1233250003.html	-1
5363	305637	从我做起，拒绝申购新股！！！	基民8U4ISM	http://guba.eastmoney.com/news,zssh000001,1233330101.html	-1
5364	305731	已经空仓一个月了，看看明天要不要进	李素裳	http://guba.eastmoney.com/news,zssh000001,1233318847.html	-1
5365	305825	指数涨跌已经无关紧要了，继续结构性调整！关键是一个只有存量资金博弈的市场，指数反	无奈归心之天涯人	http://guba.eastmoney.com/news,zssh000001,1233237639.html	-1
5366	305865	大Ａ明天又懵逼了！我是该涨还是该跌呢……	星辰大海心想事成	http://guba.eastmoney.com/news,zssh000001,1233234046.html	0
5367	305971	小a下周上班全球都吓坏了	基民3971M7Z519	http://guba.eastmoney.com/news,zssh000001,1233244269.html	-1
5368	306014	下周三千点再也不见了	年年积玉的丁春秋	http://guba.eastmoney.com/news,zssh000001,1233241751.html	-1
5369	306073	周一绝对高开，然后跳水，因为大漂亮今晚就跳水	永远的3000点丶	http://guba.eastmoney.com/news,zssh000001,1233218951.html	-1
5370	306220	放这么多天干什么	不割肉de炒炒炉	http://guba.eastmoney.com/news,zssh000001,1233289014.html	0
5371	306315	【内地美股化的代表型公司7——老白干酒】老白干酒从2002年至今，第1个十年，营	Harry琛长期投资	http://guba.eastmoney.com/news,600559,1233202613.html	0
5372	306368	如果有机会到3150点，全仓融券干它！到2836是最低目标！	信天游16899	http://guba.eastmoney.com/news,zssh000001,1233181850.html	-1
5373	306437	10月继续跌，我慢慢低吸	小生在市场	http://guba.eastmoney.com/news,zssh000001,1233198708.html	-1
5374	306517	这个节过得很开心！节前满仓，外围井喷式大涨！A股呢？不用说了，节后将高开井喷式行	达通2023	http://guba.eastmoney.com/news,zssh000001,1233164999.html	1
5375	306586	【内地美股化的代表型公司4——泸州老窖】泸州老窖从2001年至今，第1个十年，营	Harry琛长期投资	http://guba.eastmoney.com/news,000568,1233154303.html	0
5376	306634	非农数据周五	赞赞贴	http://guba.eastmoney.com/news,zssh000001,1233147647.html	0
5377	306757	开盘跌是不可能了！涨么？还是做梦比较靠谱	白金山顶冻人	http://guba.eastmoney.com/news,zssh000001,1233115887.html	-1
5378	306760	中国的股民喜欢的是3000点保卫战！建议跌破2900点后坚决买入！！	拉伦炒股	http://guba.eastmoney.com/news,zssh000001,1233246777.html	-1
5379	306764	周一要是不能挺起来！就不得不说老美这波离间记用得漂亮，不仅断了国外资金进军国内股	全兴该	http://guba.eastmoney.com/news,zssh000001,1233246669.html	0
5380	306775	【内地美股化的代表型公司3——山西汾酒】山西汾酒从2001年至今，第1个十年，营	Harry琛长期投资	http://guba.eastmoney.com/news,600809,1233115447.html	0
5381	306793	1000万股指多单持仓过节，外围一片大涨[大笑][大笑][大笑][大笑]	股市新兵营	http://guba.eastmoney.com/news,zssh000001,1233114794.html	1
5382	306896	好多小白还对抱着幻想，迫害小散多少年了。	股友H6D1131510	http://guba.eastmoney.com/news,zssh000001,1233089580.html	-1
5383	306965	国庆期间外盘太涨，A股在休市。等A股开盘后，外盘转跌，A股又会跟着跌。A股从来就	又想一刀	http://guba.eastmoney.com/news,zssh000001,1233101673.html	-1
5384	306995	中国放假，纳指又开始了暴涨节奏	宏图钵满地金锁	http://guba.eastmoney.com/news,zssh000001,1233085761.html	1
5385	307049	破3000点是必须的，到2800点止跌企稳，展开跨年的中级反弹行情。	绝世傲天	http://guba.eastmoney.com/news,zssh000001,1233079908.html	-1
5386	307108	A股开盘后，跳空高开100个点，然后大家去想象[大笑][大笑][大笑]	九菜妹妹	http://guba.eastmoney.com/news,zssh000001,1233110245.html	1
5387	307110	欧美股市继续暴涨，中概股暴涨6.27%，恒生科技涨近7%一神白夜	逢买必涨826698	http://guba.eastmoney.com/news,zssh000001,1233110179.html	1
5388	307195	我要抄底有色	快快乐乐得珊妮	http://guba.eastmoney.com/news,zssh000001,1233047246.html	1
5389	307222	周一看你表演，绿给他们看	花开善贾得婉琳	http://guba.eastmoney.com/news,zssh000001,1233057268.html	0
5390	307310	$上证指数(SH000001)$	波金量化	http://guba.eastmoney.com/news,zssh000001,1233075147.html	0
5391	307336	这一周全球利好	花开州鹤得柯镇恶	http://guba.eastmoney.com/news,zssh000001,1233070500.html	1
5392	307379	上证重阳过后！会天天从回阳线的	智慧一条龙	http://guba.eastmoney.com/news,zssh000001,1233064764.html	1
5393	307462	同志们，为了保卫大盘，下周都冲啊	玉皇天帝888	http://guba.eastmoney.com/news,zssh000001,1233025976.html	1
5394	307533	融券，一直赚[呲牙][呲牙][呲牙][呲牙]	富贵积玉的容小仙	http://guba.eastmoney.com/news,zssh000001,1232993084.html	-1
5395	307610	空仓，才是大师	永不言败得宙斯	http://guba.eastmoney.com/news,zssh000001,1232972957.html	-1
5396	307695	我感觉外围市场涨势不错，A股节后V型反转的概率超过70%	俊毅财富DC	http://guba.eastmoney.com/news,zssh000001,1233132351.html	1
5397	307704	外围继续大涨，大A开盘+2%	拉萨天团总总指挥	http://guba.eastmoney.com/news,zssh000001,1233130749.html	1
5398	307767	没有大阳线，千万别碰，反弹有可能会让你的损失扩大！管住手！	贪后贫	http://guba.eastmoney.com/news,zssh000001,1232961422.html	-1
5399	307889	也别看看都是啥乱七八糟的公司上市，还涨个毛线～～，你说玩高科技的也罢，算是支持国	平淡平和平安愉悦	http://guba.eastmoney.com/news,zssh000001,1232957144.html	0
5400	307975	3000不破反弹个屁呀。但是割肉又很容易割错。躺平也容易犯错。	股友GnQ2p3	http://guba.eastmoney.com/news,zssh000001,1232944663.html	-1
5401	308060	要等9天，好难受啊，不亏钱真是难受啊[惨!关灯吃面]	赚足再跑	http://guba.eastmoney.com/news,zssh000001,1232936601.html	0
5402	308098	没有最低只有更低	安宁的黑轮2	http://guba.eastmoney.com/news,zssh000001,1232932328.html	-1
5403	308127	继续考验2800点	ABC超级快手	http://guba.eastmoney.com/news,zssh000001,1232922103.html	-1
5404	308222	大家都在关心大盘的底部何时出现，现将底部特征总结如下，-一，仃发新股，二，出现五	天生的奥尔良烤翅	http://guba.eastmoney.com/news,zssh000001,1232929527.html	0
5405	308310	昨天问了一个神志不清的100000多岁的炒股老师傅，他让我买002647，仁东控	排名第1股神张博士	http://guba.eastmoney.com/news,zssh000001,1233265849.html	0
5406	308456	一个海鸥住工，第一天涨停半路上就卖了，错过5连板，一个彩虹电热毯第一天加入自选，	上10厘米	http://guba.eastmoney.com/news,zssh000001,1232869192.html	1
5407	308528	放假了，外围可以涨了	股海无涯票作舟	http://guba.eastmoney.com/news,zssh000001,1232828873.html	0
